ID	Hexagon_index	Cluster_base
ENSG00000244363	30	6
ENSG00000244486	42	8
ENSG00000244586	228	7
ENSG00000245532	53	5
ENSG00000245648	32	5
ENSG00000246705	41	8
ENSG00000246763	238	1
ENSG00000247373	150	3
ENSG00000247498	118	5
ENSG00000247572	151	6
ENSG00000247746	250	6
ENSG00000248049	48	6
ENSG00000248641	254	5
ENSG00000250067	53	5
ENSG00000250337	160	2
ENSG00000250526	99	8
ENSG00000250539	224	7
ENSG00000251381	16	5
ENSG00000251548	99	8
ENSG00000251593	69	8
ENSG00000253161	235	1
ENSG00000253368	179	7
ENSG00000253522	256	2
ENSG00000253746	235	1
ENSG00000253785	92	9
ENSG00000253837	194	3
ENSG00000254004	46	6
ENSG00000254221	245	3
ENSG00000254285	224	7
ENSG00000254332	100	8
ENSG00000254635	20	8
ENSG00000254726	234	4
ENSG00000254815	174	9
ENSG00000254851	132	8
ENSG00000255103	235	1
ENSG00000255112	14	6
ENSG00000255495	133	8
ENSG00000255769	53	5
ENSG00000255874	197	3
ENSG00000256043	28	6
ENSG00000256053	43	8
ENSG00000256167	31	5
ENSG00000256235	177	7
ENSG00000256849	269	10
ENSG00000257093	53	5
ENSG00000257219	269	10
ENSG00000257335	224	7
ENSG00000258586	236	1
ENSG00000258920	67	8
ENSG00000258955	145	3
ENSG00000259429	142	1
ENSG00000259479	239	1
ENSG00000259498	53	5
ENSG00000259660	113	6
ENSG00000260032	32	5
ENSG00000260336	8	8
ENSG00000260528	154	6
ENSG00000260549	133	8
ENSG00000260903	142	1
ENSG00000260912	156	5
ENSG00000261115	43	8
ENSG00000261150	133	8
ENSG00000261488	156	5
ENSG00000261801	242	3
ENSG00000261971	32	5
ENSG00000262001	185	4
ENSG00000262655	187	1
ENSG00000262814	42	8
ENSG00000263006	124	9
ENSG00000263470	250	6
ENSG00000263535	137	8
ENSG00000263956	84	5
ENSG00000263961	225	7
ENSG00000264230	221	9
ENSG00000265190	220	9
ENSG00000266709	158	2
ENSG00000267010	252	6
ENSG00000267121	108	6
ENSG00000267169	158	2
ENSG00000267257	240	1
ENSG00000267278	247	3
ENSG00000268034	101	8
ENSG00000268043	33	5
ENSG00000268362	244	3
ENSG00000268713	254	5
ENSG00000268812	235	1
ENSG00000269113	225	7
ENSG00000269728	229	7
ENSG00000269751	32	5
ENSG00000269821	206	2
ENSG00000269837	74	6
ENSG00000269893	50	6
ENSG00000269905	77	6
ENSG00000270189	234	4
ENSG00000270392	251	6
ENSG00000270562	149	3
ENSG00000270605	250	6
ENSG00000270885	246	3
ENSG00000271121	129	9
ENSG00000272168	196	3
ENSG00000272405	249	3
ENSG00000272654	207	2
ENSG00000272734	244	3
ENSG00000272761	222	7
ENSG00000272841	241	3
ENSG00000272849	198	6
ENSG00000272872	188	1
ENSG00000272894	134	7
ENSG00000273081	253	6
ENSG00000273230	150	3
ENSG00000273559	13	6
ENSG00000273576	259	2
ENSG00000273706	105	6
ENSG00000273760	217	10
ENSG00000274180	30	6
ENSG00000274276	36	9
ENSG00000274642	173	9
ENSG00000274877	204	2
ENSG00000275023	13	6
ENSG00000275131	131	9
ENSG00000275342	79	6
ENSG00000275410	140	4
ENSG00000275832	40	8
ENSG00000275993	220	9
ENSG00000276850	268	10
ENSG00000277268	117	5
ENSG00000277586	23	8
ENSG00000277972	91	9
ENSG00000278309	226	7
ENSG00000278540	182	8
